"V1";"V2";"V3"
"80";1790;326.191393288644;0.182769630441138
"81";1800;324.364590302133;0.182591161629599
"82";1810;322.53956618416;0.182413854393967
"83";1820;320.716309388746;0.182237694818846
"84";1830;318.894808507852;0.182062669230846
"85";1840;317.075052268987;0.181888764193076
"86";1850;315.257029532867;0.181715966499793
"87";1860;313.440729291133;0.181544263171204
"88";1870;311.626140664115;0.181373641448409
"89";1880;309.813252898646;0.181204088788484
"90";1890;308.002055365931;0.181035592859698
"91";1900;306.192537559454;0.180868141536866
"92";1910;304.384689092939;0.180701722896817
"93";1920;302.578499698349;0.180536325214
"94";1930;300.77395922393;0.18037193695619
"95";1940;298.998632088597;0.17331474291056
"96";1950;297.30796471766;0.164895812939836
"97";1960;295.699219614374;0.156925805925624
"98";1970;294.16803919649;0.149378674093796
"99";1980;292.710318101658;0.14223000224017
"100";1990;291.32218741779;0.135456897885912
"101";2000;289.999999971886;0.129037889324739
"102";2010;288.720950448534;0.12678053160302
"103";2020;287.464221344371;0.12457357402358
"104";2030;286.229315527416;0.122415650088643
"105";2040;285.015749311681;0.120305436826423
"106";2050;283.823052029923;0.118241653200448
"107";2060;282.650765621966;0.116223058584401
"108";2070;281.498444237969;0.114248451299501
"109";2080;280.365653856008;0.112316667211542
"110";2090;279.251971913411;0.110426578384912
"111";2100;278.156986951274;0.108577091791004
"112";2110;277.080298271627;0.106767148068577
"113";2120;276.021515606758;0.104995720333749
"114";2130;274.980258800183;0.103261813037406
"115";2140;273.956157498829;0.101564460867933
"116";2150;272.948464167817;0.100215610436425
"117";2160;271.948207737399;0.099836208921922
"118";2170;270.951729393232;0.0994599862756921
"119";2180;269.958997552739;0.099086901397274
"120";2190;268.969981040751;0.0987169139029297
"121";2200;267.984649082419;0.0983499841099443
"122";2210;267.002971296279;0.0979860730213384
"123";2220;266.024917687471;0.0976251423109814
"124";2230;265.050458641102;0.0972671543090938
"125";2240;264.079564915756;0.0969120719881253
"126";2250;263.112207637135;0.096559858948999
"127";2260;262.14835829185;0.0962104794077092
"128";2270;261.187988721327;0.0958638981822632
"129";2280;260.231071115858;0.0955200806799564
"130";2290;259.277578008766;0.0951789928849706
"131";2300;258.327482270699;0.094840601346286
"132";2310;257.38075710404;0.0945048731658981
"133";2320;256.437376037434;0.0941717759873301
"134";2330;255.497312920432;0.0938412779844316
"135";2340;254.560541918239;0.0935133478504571
"136";2350;253.627037506575;0.0931879547874139
"137";2360;252.69677446664;0.0928650684956729
"138";2370;251.769727880182;0.0925446591638351
"139";2380;250.84587312466;0.092226697458845
"140";2390;249.925185868514;0.0919111545163454
"141";2400;249.007642066525;0.0915980019312658
"142";2410;248.093217955263;0.0912872117486382
"143";2420;247.181890048638;0.0909787564546336
"144";2430;246.273635133527;0.0906726089678134
"145";2440;245.368430265496;0.0903687426305891
"146";2450;244.466252764602;0.0900671312008854
"147";2460;243.56708021128;0.0897677488439997
"148";2470;242.670890442307;0.0894705701246546
"149";2480;241.77766154685;0.0891755699992356
"150";2490;240.887371862583;0.0888827238082109
"151";2500;239.999999971888;0.0885920072687281
"152";2510;239.115941080871;0.0882202787655799
"153";2520;238.235584301557;0.0878515787881426
"154";2530;237.358899531906;0.0874858707909038
"155";2540;236.48585703241;0.087123118811478
"156";2550;235.616427420315;0.0867632874590523
"157";2560;234.750581663968;0.086406341903105
"158";2570;233.888291077262;0.0860522478623896
"159";2580;233.029527314204;0.085700971594178
"160";2590;232.174262363577;0.0853524798837546
"161";2600;231.322468543716;0.0850067400341546
"162";2610;230.474118497377;0.0846637198561415
"163";2620;229.629185186713;0.0843233876584145
"164";2630;228.787641888337;0.0839857122380426
"165";2640;227.949462188492;0.0836506628711173
"166";2650;227.114619978302;0.0833182093036195
"167";2660;226.283089449116;0.0829883217424928
"168";2670;225.454845087949;0.0826609708469212
"169";2680;224.629861672998;0.0823361277198017
"170";2690;223.808114269245;0.0820137638994106
"171";2700;222.989578224149;0.0816938513512551
"172";2710;222.174229163409;0.081376362460108
"173";2720;221.362042986814;0.0810612700222191
"174";2730;220.552995864164;0.0807485472376994
"175";2740;219.74706423127;0.0804381677030735
"176";2750;218.944224786027;0.0801301054039961
"177";2760;218.144775763331;0.0797598275721789
"178";2770;217.349018093107;0.0793922111080794
"179";2780;216.556921508003;0.0790276046125272
"180";2790;215.768456085487;0.0786659727457664
"181";2800;214.983592253717;0.0783072807076318
"182";2810;214.202300786199;0.0779514942274194
"183";2820;213.424552796536;0.077598579553983
"184";2830;212.65031973329;0.0772485034460508
"185";2840;211.879573374921;0.076901233162755
"186";2850;211.112285824838;0.0765567364543704
"187";2860;210.348429506529;0.0762149815532562
"188";2870;209.587977158782;0.075875937164996
"189";2880;208.830901831003;0.07553957245973
"190";2890;208.077176878606;0.0752058570636764
"191";2900;207.326775958501;0.0748747610508358
"192";2910;206.579673024648;0.074546254934874
"193";2920;205.835842323709;0.0742203096611804
"194";2930;205.095258390765;0.0738968965990949
"195";2940;204.357896045115;0.0735759875343023
"196";2950;203.623730386151;0.0732575546613871
"197";2960;202.892736789304;0.0729415705765471
"198";2970;202.164890902067;0.0726280082704603
"199";2980;201.440168640081;0.0723168411213025
"200";2990;200.718546183297;0.0720080428879108
"201";3000;199.999999972202;0.0717015877030905
"202";3010;199.284262818389;0.0714461366938771
"203";3020;198.571071395539;0.0711924385284481
"204";3030;197.860408264274;0.0709404754346303
"205";3040;197.152256161747;0.0706902298783044
"206";3050;196.446597999276;0.070441684559447
"207";3060;195.743416860024;0.0701948224082505
"208";3070;195.042695996721;0.0699496265813194
"209";3080;194.34441882941;0.0697060804579424
"210";3090;193.648568943247;0.0694641676364366
"211";3100;192.95513008632;0.0692238719305648
"212";3110;192.264086167521;0.0689851773660213
"213";3120;191.575421254437;0.0687480681769869
"214";3130;190.889119571287;0.0685125288027509
"215";3140;190.205165496885;0.0682785438843972
"216";3150;189.523543562636;0.0680460982615561
"217";3160;188.844238450573;0.067815176969217
"218";3170;188.167234991414;0.0675857652346029
"219";3180;187.492518162655;0.0673578484741043
"220";3190;186.820073086697;0.0671314122902714
"221";3200;186.149885028995;0.066906442468864
"222";3210;185.481939396244;0.0666829249759562
"223";3220;184.816221734588;0.0664608459550964
"224";3230;184.15271772786;0.0662401917245205
"225";3240;183.491413195848;0.0660209487744175
"226";3250;182.832294092591;0.0658031037642456
"227";3260;182.175346504695;0.0655866435200991
"228";3270;181.520556649686;0.0653715550321234
"229";3280;180.867910874377;0.0651578254519789
"230";3290;180.217395653269;0.0649454420903501
"231";3300;179.568997586968;0.0647343924145022
"232";3310;178.922703400638;0.0645246640458817
"233";3320;178.278499942465;0.0643162447577607
"234";3330;177.636374182155;0.0641091224729247
"235";3340;176.996313209445;0.063903285261402
"236";3350;176.358304232648;0.0636987213382345
"237";3360;175.722334577209;0.0634954190612886
"238";3370;175.088391684289;0.0632933669291059
"239";3380;174.456463109369;0.0630925535787921
"240";3390;173.826536520876;0.0628929677839438
"241";3400;173.198599698827;0.0626945984526124
"242";3410;172.572640533491;0.0624974346253043
"243";3420;171.948647024085;0.0623014654730168
"244";3430;171.326607277463;0.062106680295308
"245";3440;170.706509506856;0.0619130685184018
"246";3450;170.088342030603;0.0617206196933253
"247";3460;169.472093270917;0.0615293234940796
"248";3470;168.857751752665;0.0613391697158426
"249";3480;168.245306102161;0.061150148273202
"250";3490;167.634745045987;0.060962249198421
"251";3500;167.026057409819;0.0607754626397322
"252";3510;166.419232117276;0.0605897788596623
"253";3520;165.814258188792;0.0604051882333852
"254";3530;165.211204410404;0.0601761256383464
"255";3540;164.61100419645;0.059864334102843
"256";3550;164.013909434404;0.059555030762451
"257";3560;163.419895376531;0.0592481888352151
"258";3570;162.828937541094;0.0589437819015755
"259";3580;162.24101170877;0.0586417838984662
"260";3590;161.656093919103;0.0583421691135269
"261";3600;161.074160467034;0.0580449121794232
"262";3610;160.495187899475;0.0577499880682755
"263";3620;159.919153011942;0.057457372086192
"264";3630;159.346032845241;0.0571670398679056
"265";3640;158.775804682212;0.0568789673715104
"266";3650;158.208446044518;0.056593130873297
"267";3660;157.643934689489;0.0563095069626846
"268";3670;157.082248607014;0.0560280725372467
"269";3680;156.52336601649;0.0557488047978297
"270";3690;155.967265363806;0.0554716812437616
"271";3700;155.413925318386;0.0551966796681487
"272";3710;154.863324770272;0.0549237781532597
"273";3720;154.315442827259;0.054652955065994
"274";3730;153.770258812067;0.0543841890534329
"275";3740;153.227752259562;0.0541174590384723
"276";3750;152.687902914021;0.0538527442155351
"277";3760;152.150690726435;0.0535900240463605
"278";3770;151.61609585186;0.0533292782558712
"279";3780;151.084098646804;0.0530704868281133
"280";3790;150.554679666653;0.0528136300022714
"281";3800;150.027819663144;0.0525586882687533
"282";3810;149.503499581871;0.0523056423653467
"283";3820;148.981700559826;0.0520544732734434
"284";3830;148.462403922986;0.0518051622143311
"285";3840;147.945591183931;0.0515576906455513
"286";3850;147.431244039498;0.0513120402573221
"287";3860;146.919344368476;0.0510681929690233
"288";3870;146.409874229326;0.0508261309257446
"289";3880;145.902815857944;0.0505858364948941
"290";3890;145.398151665456;0.0503472922628659
"291";3900;144.895864236041;0.0501104810317673
"292";3910;144.395936324792;0.0498753858162013
"293";3920;143.898350855608;0.0496419898401072
"294";3930;143.403090919114;0.0494102765336545
"295";3940;142.910139770614;0.0491802295301914
"296";3950;142.419480828077;0.048951832663246
"297";3960;141.931097670146;0.048725069963579
"298";3970;141.444974034185;0.0484999256562874
"299";3980;140.961093814345;0.0482763841579572
"300";3990;140.479441059666;0.048054430073866
"301";4000;139.999999972203;0.0478340481952324
"302";4010;139.522373183125;0.0476914399321225
"303";4020;139.046168577692;0.0475496104319028
"304";4030;138.571378399198;0.0474085535204694
"305";4040;138.09799495236;0.0472682630878248
"306";4050;137.626010602675;0.0471287330872558
"307";4060;137.155417775796;0.046989957534524
"308";4070;136.686208956907;0.0468519305070677
"309";4080;136.218376690116;0.0467146461432173
"310";4090;135.751913577843;0.0465780986414219
"311";4100;135.286812280227;0.0464422822594874
"312";4110;134.823065514538;0.0463071913138262
"313";4120;134.360666054589;0.0461728201787187
"314";4130;133.899606730164;0.0460391632855849
"315";4140;133.439880426451;0.0459062151222681
"316";4150;132.98148008348;0.045773970232328
"317";4160;132.52439869557;0.0456424232143456
"318";4170;132.068629310783;0.0455115687212371
"319";4180;131.61416503038;0.0453814014595793
"320";4190;131.160999008293;0.0452519161889441
"321";4200;130.709124450597;0.0451231077212428
"322";4210;130.258534614986;0.0449949709200808
"323";4220;129.809222810264;0.0448675007001209
"324";4230;129.361182395834;0.0447406920264563
"325";4240;128.914406781203;0.044614539913993
"326";4250;128.468889425476;0.0444890394268408
"327";4260;128.024623836878;0.0443641856777133
"328";4270;127.581603572264;0.0442399738273367
"329";4280;127.139822236646;0.0441163990838669
"330";4290;126.699273482719;0.0439934567023154
"331";4300;126.259951010394;0.0438711419839833
"332";4310;125.821848566343;0.043749450275903
"333";4320;125.38495994354;0.0436283769702888
"334";4330;124.949278980811;0.0435079175039947
"335";4340;124.514799562397;0.0433880673579796
"336";4350;124.081515617507;0.0432688220567816
"337";4360;123.649421119892;0.0431501771679979
"338";4370;123.21851008741;0.0430321283017733
"339";4380;122.788776581611;0.0429146711102957
"340";4390;122.360214707314;0.0427978012872983
"341";4400;121.932818612192;0.0426815145675697
"342";4410;121.506582486371;0.0425658067264694
"343";4420;121.081500562021;0.0424506735794518
"344";4430;120.657567112956;0.0423361109815956
"345";4440;120.234776454248;0.0422221148271405
"346";4450;119.81312294183;0.0421086810490297
"347";4460;119.392600972113;0.0419958056184594
"348";4470;118.97320498161;0.0418834845444343
"349";4480;118.554929446552;0.0417717138733288
"350";4490;118.137768882526;0.0416604896884551
"351";4500;117.721717844101;0.0415498081096366
"352";4510;117.306770924464;0.0414396652927875
"353";4520;116.89292275507;0.0413300574294976
"354";4530;116.480168005277;0.0412209807466238
"355";4540;116.068501382001;0.0411124315058862
"356";4550;115.657917629369;0.0410044060034701
"357";4560;115.248411528373;0.0408969005696334
"358";4570;114.839977896538;0.0407899115683195
"359";4580;114.432611587578;0.0406834353967748
"360";4590;114.026307491073;0.0405774684851723
"361";4600;113.621060532136;0.0404720072962394
"362";4610;113.216865671093;0.0403670483248912
"363";4620;112.813717903161;0.0402625880978687
"364";4630;112.411655458263;0.0401071777172008
"365";4640;112.012624180788;0.0396999169854602
"366";4650;111.617640455654;0.0392976551637376
"367";4660;111.226654654319;0.0389003203399005
"368";4670;110.839617861414;0.0385078417874781
"369";4680;110.456481863001;0.0381201499436308
"370";4690;110.07719913504;0.0377371763875747
"371";4700;109.701722832078;0.0373588538194513
"372";4710;109.330006776143;0.0369851160396321
"373";4720;108.962005445841;0.0366158979284481
"374";4730;108.59767396566;0.0362511354263345
"375";4740;108.236968095461;0.0358907655143813
"376";4750;107.879844220174;0.0355347261952815
"377";4760;107.52625933967;0.0351829564746659
"378";4770;107.176171058826;0.034835396342819
"379";4780;106.829537577766;0.0344919867567635
"380";4790;106.486317682287;0.0341526696227094
"381";4800;106.146470734446;0.0338173877788562
"382";4810;105.809956663331;0.0334860849785417
"383";4820;105.476735955989;0.0331587058737308
"384";4830;105.14676964852;0.0328351959988339
"385";4840;104.820019317337;0.032515501754851
"386";4850;104.496447070573;0.0321995703938319
"387";4860;104.176015539649;0.0318873500036462
"388";4870;103.858687870991;0.0315787894930569
"389";4880;103.544427717893;0.0312738385770904
"390";4890;103.23319923253;0.0309724477626961
"391";4900;102.924967058103;0.0306745683346901
"392";4910;102.619696321135;0.0303801523419764
"393";4920;102.317352623896;0.0300891525840395
"394";4930;102.017902036963;0.0298015225977025
"395";4940;101.721311091912;0.0295172166441449
"396";4950;101.427546774139;0.0292361896961753
"397";4960;101.136576515806;0.0289583974257519
"398";4970;100.848368188911;0.0286837961917475
"399";4980;100.562890098478;0.0284123430279518
"400";4990;100.280110975867;0.0281439956313066
"401";5000;99.9999999722037;0.0278787123503705
"402";5010;99.7223392057038;0.027653819427047
"403";5020;99.4469160597;0.0274311837053327
"404";5030;99.1737080979137;0.0272107781012436
"405";5040;98.9026931530113;0.0269925759087067
"406";5050;98.6338493228556;0.0267765507935506
"407";5060;98.3671549668163;0.0265626767876048
"408";5070;98.1025887021388;0.0263509282829023
"409";5080;97.8401294003711;0.0261412800259866
"410";5090;97.5797561838464;0.0259337071123192
"411";5100;97.3214484222218;0.0257281849807858
"412";5110;97.0651857290708;0.0255246894083
"413";5120;96.8109479585299;0.0253231965045018
"414";5130;96.5587152019971;0.0251236827065497
"415";5140;96.3084677848828;0.0249261247740037
"416";5150;96.0601862634106;0.0247304997837989
"417";5160;95.8138514214686;0.0245367851253062
"418";5170;95.5694442675092;0.0243449584954796
"419";5180;95.3269460314974;0.024154997894088
"420";5190;95.0863381619056;0.0239668816190299
"421";5200;94.8476023227563;0.0237805882617298
"422";5210;94.6107203907087;0.0235960967026135
"423";5220;94.3756744521913;0.0234133861066629
"424";5230;94.1424468005783;0.0232324359190462
"425";5240;93.9110199334093;0.0230532258608244
"426";5250;93.6813765496511;0.0228757359247312
"427";5260;93.4534995470026;0.0226999463710251
"428";5270;93.2273720192392;0.0225258377234132
"429";5280;93.0029772535986;0.022353390765044
"430";5290;92.7802987282066;0.0221825865345694
"431";5300;92.5593201095408;0.0220134063222724
"432";5310;92.340025249934;0.0218458316662626
"433";5320;92.122398185114;0.0216798443487343
"434";5330;91.906423131782;0.0215154263922892
"435";5340;91.6920844852259;0.0213525600563211
"436";5350;91.4793668169707;0.0211912278334611
"437";5360;91.2682548724635;0.0210314124460833
"438";5370;91.0587335687933;0.0208730968428687
"439";5380;90.8507879924447;0.0207162641954273
"440";5390;90.6444033970855;0.0205608978949761
"441";5400;90.439565201387;0.0204069815490734
"442";5410;90.2362589868765;0.0202544989784072
"443";5420;90.0344704958222;0.0201034342136369
"444";5430;89.8341856291484;0.019953771492288
"445";5440;89.6353904443829;0.0198054952556977
"446";5450;89.4380711536334;0.0196585901460122
"447";5460;89.2422141215946;0.0195130410032321
"448";5470;89.0478058635839;0.0193688328623078
"449";5480;88.8548330436065;0.0192259509502826
"450";5490;88.6632824724482;0.0190843806834819
"451";5500;88.473141105797;0.0189441076647499
"452";5510;88.284396042391;0.0188051176807301
"453";5520;88.097034522194;0.0186673966991918
"454";5530;87.9110439245975;0.018530930866399
"455";5540;87.7264117666489;0.0183957065045228
"456";5550;87.5431257013046;0.0182617101090957
"457";5560;87.3611735157095;0.0181289283465074
"458";5570;87.1805431295008;0.0179973480515412
"459";5580;87.0012225931356;0.0178669562249499
"460";5590;86.823200086244;0.0177377400310713
"461";5600;86.6464639160042;0.0176096867954818
"462";5610;86.4710025155424;0.0174827840026883
"463";5620;86.2968044423544;0.0173570192938564
"464";5630;86.1238583767504;0.0172323804645755
"465";5640;85.9521531203217;0.0171088554626598
"466";5650;85.7816775944295;0.0169864323859843
"467";5660;85.6124208387148;0.0168650994803552
"468";5670;85.4443720096294;0.016744845137414
"469";5680;85.2775203789885;0.0166256578925759
"470";5690;85.1118553325426;0.0165075264229995
"471";5700;84.94736636857;0.0163904395455899
"472";5710;84.7840430964897;0.0162743862150329
"473";5720;84.6218752354929;0.0161593555218597
"474";5730;84.4608526131943;0.0160453366905431
"475";5740;84.3009651643019;0.0159323190776231
"476";5750;84.1422029293056;0.0158202921698617
"477";5760;83.9845560531843;0.0157092455824274
"478";5770;83.8280147841305;0.0155991690571071
"479";5780;83.6725694722933;0.0154900524605467
"480";5790;83.518210568538;0.0153818857825191
"481";5800;83.3649286232238;0.0152746591342188
"482";5810;83.2127142849978;0.0151683627465829
"483";5820;83.0615582996061;0.015062986968639
"484";5830;82.9114515087205;0.0149585222658776
"485";5840;82.7623848487827;0.0148549592186507
"486";5850;82.6143493498627;0.0147522885205938
"487";5860;82.4673361345346;0.0146505009770741
"488";5870;82.3213364167663;0.0145495875036605
"489";5880;82.1763415008254;0.0144495391246187
"490";5890;82.0323427801995;0.0143503469714285
"491";5900;81.8893317365314;0.0142520022813242
"492";5910;81.747299938569;0.014154496395857
"493";5920;81.6062390411286;0.0140578207594796
"494";5930;81.4661407840737;0.0139619669181523
"495";5940;81.3269969913061;0.01386692651797
"496";5950;81.1887995697717;0.0137726913038106
"497";5960;81.0515405084794;0.0136792531180032
"498";5970;80.9152118775328;0.0135866038990172
"499";5980;80.7798058271756;0.0134947356801703
"500";5990;80.6453145868495;0.013403640588357
"501";6000;80.5117304642644;0.0133133108427953
"502";6010;80.3790458444817;0.0132237387537928
"503";6020;80.2472531890093;0.0131349167215313
"504";6030;80.1163450349088;0.0130468372348692
"505";6040;79.986313993915;0.0129594928701621
"506";6050;79.8571527515662;0.0128728762901012
"507";6060;79.7288540663472;0.0127869802425685
"508";6070;79.6014107688425;0.0127017975595095
"509";6080;79.4748157609015;0.0126173211558225
"510";6090;79.3490620148146;0.0125335440282639
"511";6100;79.2241425724996;0.0124504592543707
"512";6110;79.1000505446995;0.0123680599913981
"513";6120;78.9767791101907;0.0122863394752731
"514";6130;78.8543215150012;0.0122052910195631
"515";6140;78.7326710716392;0.0121249080144606
"516";6150;78.6118211583322;0.012045183925782
"517";6160;78.4917652182755;0.0119661122939811
"518";6170;78.3724967588906;0.0118876867331776
"519";6180;78.2540093510938;0.0118099009301992
"520";6190;78.1362966285731;0.011732748643638
"521";6200;78.019352287076;0.0116562237029207
"522";6210;77.9031700837051;0.0115803200073919
"523";6220;77.7877438362239;0.0115050315254114
"524";6230;77.6730674223709;0.0114303522934638
"525";6240;77.5591347791828;0.0113562764152818
"526";6250;77.4459399023263;0.0112827980609813
"527";6260;77.3334768454386;0.0112099114662097
"528";6270;77.2217397194763;0.0111376109313063
"529";6280;77.1107226920726;0.0110658908204742
"530";6290;77.0004199869026;0.0109947455609653
"531";6300;76.8908258830573;0.0109241696422754
"532";6310;76.7819347144247;0.0108541576153524
"533";6320;76.673740869079;0.0107847040918147
"534";6330;76.5662387886786;0.010715803743181
"535";6340;76.45942296787;0.0106474513001119
"536";6350;76.3532879537007;0.0105796415516605
"537";6360;76.2478283450387;0.0105123693445359
"538";6370;76.1429107849031;0.0104774722620283
"539";6380;76.0382707825604;0.0104505467930647
"540";6390;75.9338994783697;0.0104237325258759
"541";6400;75.8297957634782;0.0103970288282519
"542";6410;75.7259585353321;0.0103704350725568
"543";6420;75.6223866976314;0.0103439506356894
"544";6430;75.5190791602847;0.0103175748990429
"545";6440;75.4160348393642;0.0102913072484656
"546";6450;75.3132526570614;0.0102651470742221
"547";6460;75.2107315416436;0.0102390937709549
"548";6470;75.1084704274096;0.0102131467376457
"549";6480;75.006468254647;0.0101873053775784
"550";6490;74.9047239695892;0.010161569098301
"551";6500;74.8032365243729;0.0101359373115893
"552";6510;74.7020048769961;0.0101104094334097
"553";6520;74.6010279912764;0.0100849848838833
"554";6530;74.5003048368093;0.0100596630872498
"555";6540;74.3998343889278;0.0100344434718325
"556";6550;74.2996156286611;0.0100093254700024
"557";6560;74.1996475426949;0.00998430851814402
"558";6570;74.0999291233309;0.00995939205662075
"559";6580;74.0004593684475;0.00993457552974064
"560";6590;73.9012372814603;0.00990985838572286
"561";6600;73.8022618712836;0.00988524007666422
"562";6610;73.7035321522911;0.009860720058506
"563";6620;73.6050471442784;0.00983629779100137
"564";6630;73.5068058724242;0.00981197273768283
"565";6640;73.4088073672536;0.0097877443658303
"566";6650;73.3110506645998;0.00976361214643906
"567";6660;73.2135348055681;0.00973957555418867
"568";6670;73.1162588364982;0.00971563406741152
"569";6680;73.0192218089288;0.00969178716806215
"570";6690;72.9224227795608;0.00966803434168673
"571";6700;72.8258608102218;0.00964437507739274
"572";6710;72.7295349678309;0.00962080886781919
"573";6720;72.633444324363;0.00959733520910683
"574";6730;72.5375879568142;0.00957395360086896
"575";6740;72.4419649471675;0.00955066354616235
"576";6750;72.346574382358;0.00952746455145836
"577";6760;72.2514153542392;0.00950435612661468
"578";6770;72.1564869595492;0.00948133778484689
"579";6780;72.0617882998772;0.00945840904270073
"580";6790;71.9673184816306;0.00943556942002438
"581";6800;71.8730766160018;0.00941281843994102
"582";6810;71.7790618189356;0.00939015562882184
"583";6820;71.6852732110972;0.00936758051625905
"584";6830;71.5917099178397;0.00934509263503946
"585";6840;71.4983710691724;0.00932269152111798
"586";6850;71.4052557997296;0.00930037671359166
"587";6860;71.3123632487389;0.00927814775467381
"588";6870;71.2196925599901;0.00925600418966846
"589";6880;71.1272428818049;0.00923394556694501
"590";6890;71.0350133670059;0.00921197143791316
"591";6900;70.9430031728866;0.00919008135699809
"592";6910;70.8512114611812;0.00916827488161578
"593";6920;70.7596373980349;0.00914655157214875
"594";6930;70.6682801539744;0.00912491099192181
"595";6940;70.5771389038785;0.0091033527071783
"596";6950;70.4862128269491;0.00908187628705626
"597";6960;70.3955011066823;0.00906048130356513
"598";6970;70.3050029308398;0.00903916733156238
"599";6980;70.2147174914208;0.00901793394873063
"600";6990;70.1246439846333;0.00899678073555482
"601";7000;70.0347816108669;0.00897570727529956
"602";7010;69.9451295746645;0.00895471315398694
"603";7020;69.8556870846951;0.00893379796037419
"604";7030;69.7664533537267;0.00891296128593197
"605";7040;69.677427598599;0.00889220272482241
"606";7050;69.5886090401967;0.00887152187387774
"607";7060;69.4999969034229;0.00885091833257892
"608";7070;69.4115904171729;0.00883039170303451
"609";7080;69.3233888143076;0.00880994158995976
"610";7090;69.2353913316281;0.00878956760065586
"611";7100;69.1475972098493;0.00876926934498945
"612";7110;69.0600056935751;0.00874904643537225
"613";7120;68.9726160312722;0.00872889848674088
"614";7130;68.8854274752458;0.00870882511653695
"615";7140;68.7984392816139;0.00868882594468726
"616";7150;68.7116507102831;0.00866890059358413
"617";7160;68.6250610249239;0.00864904868806618
"618";7170;68.5386694929459;0.00862926985539883
"619";7180;68.4524753854744;0.00860956372525548
"620";7190;68.3664779773258;0.00858992992969851
"621";7200;68.280676546984;0.00857036810316053
"622";7210;68.1950703765768;0.00855087788242601
"623";7220;68.1096587518526;0.00853145890661275
"624";7230;68.024440962157;0.00851211081715378
"625";7240;67.9394163004095;0.00849283325777928
"626";7250;67.8545840630813;0.00847362587449871
"627";7260;67.7699435501719;0.00845448831558324
"628";7270;67.685494065187;0.00843542023154797
"629";7280;67.6012349151158;0.00841642127513481
"630";7290;67.5171654104093;0.00839749110129509
"631";7300;67.4332848649578;0.00837862936717251
"632";7310;67.3495925960693;0.00835983573208635
"633";7320;67.2660879244479;0.00834110985751452
